PS Code,Regional c,PS Name,ConstCode,DistCode,RegCode,EACode,Latitude,Longitude,Plus code,GhPostGPS
D170107,D,ST. ANTHONY PREP. SCH. KITIKPA,D1701,,GH014,D17010,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170108,D,SDA JHS AHADO,D1701,,GH014,D17010,7.1540017,0.4707546,6FV25F3C+J822,#
D170109,D,ELORM E/P CHURCH AHADO,D1701,,GH014,D17010,7.2605622,0.5686902,6FV27H69+6FGC,#
D170110,D,CHRISTIAN CHARITY SCH. AHADO,D1701,,GH014,D17011,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170111,D,ST. JOSEPH SCH. COMPLEX (OFFICE) HOHOE,D1701,,GH014,D17011,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170112,D,ST. JOSEPH JHS AHADO,D1701,,GH014,D17011,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170113,D,CHURCH OF PENTECOST SEGBEDENU - AHADO,D1701,,GH014,D17011,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170114,D,COMMUNITY CENTRE - AKPATANU,D1701,,GH014,D17011,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170201,D,E/P PRIM. SCH TSEIVI - (1),D1701,,GH014,D17020,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170202,D,E/P PRIM. SCH - TSEIVI (2),D1701,,GH014,D17020,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170203,D,VOLTA CENEMA PALACE ZONGO,D1701,,GH014,D17020,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170204,D,C.M.B. SHED - ZONGO,D1701,,GH014,D17020,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170205,D,M/A JHS ADABRAKA,D1701,,GH014,D17020,7.2568323,0.4903316,6FV27F4R+P4P8,#
D170206,D,M/A PRIM. ADABRAKA,D1701,,GH014,D17020,7.1640869,0.4740677,6FV25F7F+JJPC,#
D170207,D,HEPSS CAMPUS - ADABRAKA,D1701,,GH014,D17020,7.1701964,0.4675841,6FV25FC9+32GW,#
D170301,D,FORMER BIRTH & DEATH REG. TOKONI,D1701,,GH014,D17030,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170302,D,POST OFFICE - HOHOE,D1701,,GH014,D17030,7.1526749,0.4758378,6FV25F3G+388X,#
D170303,D,M/A PRIM. SCH. TOKONI,D1701,,GH014,D17030,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170304,D,M/A JHS TOKONI,D1701,,GH014,D17030,7.2568323,0.4903316,6FV27F4R+P4P8,#
D170305,D,FORMER HEPPS - TREVI,D1701,,GH014,D17030,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170306,D,VOLTA SECRETARIAL. ACADEMY TREVI,D1701,,GH014,D17030,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170307,D,NEW MAGIST. COURT - TOKONI,D1701,,GH014,D17030,7.1500212,0.4765273,6FV25F2G+2J2X,#
D170308,D,A.M.E ZION CHURCH - TOKONI,D1701,,GH014,D17030,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170401,D,HIGH COURT PREMISES - TOKONI (1),D1701,,GH014,D17040,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170402,D,HIGH COURT PREMISES - TOKONI(2),D1701,,GH014,D17040,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170403,D,G.E.S. DIST. OFFICE- TOKONI,D1701,,GH014,D17040,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170404,D,NEW MUNICIPAL ASSEMBLY,D1701,,GH014,D17040,7.148621,0.4723397,6FV24FXC+CWWX,#
D170405,D,MDCC PRIM. SCH. BLAVE,D1701,,GH014,D17040,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170406,D,DIVINE STAR ACADEMY - BLAVE,D1701,,GH014,D17040,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170407,D,UNITED PENT. CHURCH INT. PALOMA,D1701,,GH014,D17040,7.1353033,0.4809435,6FV24FPJ+49G2,#
D170501,D,R/C PRIM. SCH. GBI-BLA (1),D1701,,GH014,D17050,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170502,D,R/C PRIM. SCH. GBI-BLA (2),D1701,,GH014,D17050,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170503,D,R/C PRIM. SCH. GBI-BLA (3),D1701,,GH014,D17050,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170504,D,ST. THERESA'S DEM. JHS - BLA,D1701,,GH014,D17050,7.159126,0.481703,6FV25F5J+MM43,#
D170505,D,ST. FRANCIS DEM. PRIM. SCH. HOHOE(1),D1701,,GH014,D17050,7.1578365,0.4902314,6FV25F5R+43QF,#
D170506,D,ST. FRANCIS DEM. PRIM. SCH. HOHOE (2),D1701,,GH014,D17050,7.1578365,0.4902314,6FV25F5R+43QF,#
D170507,D,AHLISUNNA MOSQUE - BLA(1),D1701,,GH014,D17050,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170508,D,AHLISUNNA MOSQUE - BLA(2),D1701,,GH014,D17050,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170509,D,UNIVERSAL PREP. SCH. BLA,D1701,,GH014,D17050,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170510,D,FAITH TEMPLE. OKLAHOMA - GBI BLA,D1701,,GH014,D17051,7.1509401,0.4727102,6FV25F2F+93GP,#
D170511,D,CHURCH OF PENT. PICNIC - BLA,D1701,,GH014,D17051,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170512,D,SCHOOL FOR THE DEAF - GBI-BLA HOHOE (1),D1701,,GH014,D17051,7.119921,0.4644885,6FV24F97+XQ9W,#
D170513,D,SCHOOL FOR THE DEAF - GBI-BLA HOHOE (2),D1701,,GH014,D17051,7.119921,0.4644885,6FV24F97+XQ9W,#
D170601,D,R/C PRIM. SCH. ABANSI,D1701,,GH014,D17060,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170602,D,CALVARY E/P CHURCH ABANSI,D1701,,GH014,D17060,7.2605622,0.5686902,6FV27H69+6FGC,#
D170603,D,R/C BOYS JHS - ABANSI,D1701,,GH014,D17060,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170701,D,ST. FRANCIS TRAIN. COLL. HOHOE (1),D1701,,GH014,D17070,7.1578365,0.4902314,6FV25F5R+43QF,#
D170702,D,ST. FRANCIS TRAIN. COLL. HOHOE (2),D1701,,GH014,D17070,7.1578365,0.4902314,6FV25F5R+43QF,#
D170703,D,ST. FRANCIS DEM. JHS - KPEME (1),D1701,,GH014,D17070,7.1210008,0.3501258,6FV249C2+C322,#
D170704,D,ST. FRANCIS DEM. JHS - KPEME (2),D1701,,GH014,D17070,7.1210008,0.3501258,6FV249C2+C322,#
D170705,D,M/A PRIM. SCH. GBI-KPEME,D1701,,GH014,D17070,7.152937,0.489652,6FV25F3Q+5VCH,#
D170706,D,M/A JHS GBI-KPEME,D1701,,GH014,D17070,7.152937,0.489652,6FV25F3Q+5VCH,#
D170707,D,M/A PRIM SCH. KODZOFE - KPEME,D1701,,GH014,D17070,7.1210008,0.3501258,6FV249C2+C322,#
D170801,D,R/C CHAPEL WEGBE,D1701,,GH014,D17080,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170802,D,COMMUNITY CENTRE GBI-WEGBE,D1701,,GH014,D17080,7.111493,0.4525954,6FV24F63+H2XJ,#
D170803,D,MARKET STALL GBI-WEGBE,D1701,,GH014,D17080,7.111493,0.4525954,6FV24F63+H2XJ,#
D170804,D,E/P JHS GBI-WEGBE,D1701,,GH014,D17080,7.111493,0.4525954,6FV24F63+H2XJ,#
D170805,D,E/P PRIM. GBI-WEGBE,D1701,,GH014,D17080,7.111493,0.4525954,6FV24F63+H2XJ,#
D170806,D,M/A PRIM. SCH. GODENU,D1701,,GH014,D17080,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170807,D,M/A PRIM. SCH. AKPLAMAFU,D1701,,GH014,D17080,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170808,D,SALVATION ARMY PRIM. SCH. AVEGA,D1701,,GH014,D17080,6.3318605,0.8316553,6FR28RJJ+PMRH,#
D170901,D,UNITED PRIM. SCH. KLEDZO,D1701,,GH014,D17090,7.1202873,0.4572861,6FV24FC4+4W7C,#
D170902,D,M/A JHS KLEDZO,D1701,,GH014,D17090,7.2568323,0.4903316,6FV27F4R+P4P8,#
D170903,D,M/A PRIM. SCH. ATABU (1),D1701,,GH014,D17090,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170904,D,M/A PRIM. SCH. ATABU (2),D1701,,GH014,D17090,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170905,D,R/C JHS ATABU,D1701,,GH014,D17090,7.1518505,0.4738293,6FV25F2F+PGW4,#
D170906,D,M/A PRIM. SCH. KPOETA,D1701,,GH014,D17090,7.1414695,0.4634167,6FV24FR7+H9MM,#
D170907,D,CHURCH OF PENTECOST - KPOETA,D1701,,GH014,D17090,7.1414695,0.4634167,6FV24FR7+H9MM,#
D170908,D,M/A PRIM SCH. DZENANA,D1701,,GH014,D17090,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171001,D,UNITED PRIM. SCH. KPEME,D1701,,GH014,D17100,7.1210008,0.3501258,6FV249C2+C322,#
D171002,D,ALAVANYO SENIOR HIGH TECH. SCH. KPEME,D1701,,GH014,D17100,7.1193159,0.3551667,6FV24994+P3FM,#
D171101,D,UNITED PRIM. SCH. ABEHENEASE,D1701,,GH014,D17110,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171102,D,R/C CHAPEL AGOXOE,D1701,,GH014,D17110,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171201,D,E/P PRIM. SCH. WUDIDI,D1701,,GH014,D17120,7.1191767,0.359765,6FV24995+MWC3,#
D171202,D,M/A JHS ALAV. WUDIDI,D1701,,GH014,D17120,7.2568323,0.4903316,6FV27F4R+P4P8,#
D171203,D,ST. MARY'S NURSERY/KG SCH - WUDIDI,D1701,,GH014,D17120,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171301,D,R/C CHAPEL - AGOME,D1701,,GH014,D17130,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171302,D,KINDERGATEN - DEME,D1701,,GH014,D17130,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171303,D,UNITED PRIM. SCH. DZOGBEDZE/DEME,D1701,,GH014,D17130,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171304,D,KINDERGATEN - DZOGBEDZE,D1701,,GH014,D17130,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171305,D,R/C PRIM. SCH. ALAV. DZOGBEDZE,D1701,,GH014,D17130,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171306,D,E/P DAY CARE CENTRE - DZOGBEDZE,D1701,,GH014,D17130,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171401,D,R/C PRIM. SCH. FODOME HELU,D1701,,GH014,D17140,7.0742,0.5071,6FV23GF4+MRQ2,#
D171402,D,OLD C.M.B. SHED - FODOME HELU,D1701,,GH014,D17140,7.0742,0.5071,6FV23GF4+MRQ2,#
D171403,D,COMMUNITY CENTRE - FODOME AGBESIA,D1701,,GH014,D17140,7.149794,0.4764707,6FV24FXG+WH9J,#
D171404,D,COMMUNITY CENTRE - FODOME TORMEGBE,D1701,,GH014,D17140,7.149794,0.4764707,6FV24FXG+WH9J,#
D171405,D,M/A PRIM. SCH. KODZETO,D1701,,GH014,D17140,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171406,D,M/A PRIM. SCH. AGBETSIDO/WOE,D1701,,GH014,D17140,5.8213939,0.9557867,6FQ2RXC4+H83J,#
D171407,D,E/P PRIM. SCH. HLOMA,D1701,,GH014,D17140,7.149768,0.4764186,6FV24FXG+WH3M,#
D171501,D,R/C PRIM. SCH. AMELE,D1701,,GH014,D17150,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171502,D,M/A PRIM. SCH. ABLEDZE,D1701,,GH014,D17150,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171503,D,M/A PRIM. SCH. DZOGBEGA,D1701,,GH014,D17150,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171504,D,R/C PRIM. SCH. AHOR,D1701,,GH014,D17150,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171505,D,M/A PRIM. SCH. ANDOKOFE,D1701,,GH014,D17150,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171601,D,R/C PRIM. SCH. WLI AFEGAME,D1701,,GH014,D17160,6.5994349,0.679723,6FR2HMXH+QVH6,#
D171602,D,R/C CHAPEL - WLI AFEGAME,D1701,,GH014,D17160,6.5994349,0.679723,6FR2HMXH+QVH6,#
D171603,D,COMMUNITY CENTRE WLI-DZOGBEGA,D1701,,GH014,D17160,7.1220157,0.5863985,6FV24HCP+RH2Q,#
D171604,D,M/A JHS - WLI AGORVIEFE,D1701,,GH014,D17160,7.2568323,0.4903316,6FV27F4R+P4P8,#
D171605,D,R/C PRIM. SCH. TODZI,D1701,,GH014,D17160,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171606,D,M/A JHS -TODZI,D1701,,GH014,D17160,7.2568323,0.4903316,6FV27F4R+P4P8,#
D171701,D,R/C PRIM. SCH. GBLEDI CHEBI,D1701,,GH014,D17170,7.149768,0.4764186,6FV24FXG+WH3M,#
D171702,D,R/C PRIM. SCH. GBORGAME,D1701,,GH014,D17170,7.1518505,0.4738293,6FV25F2F+PGW4,#
D171703,D,AFADZATO SNR. HIGH TECH. SCH.,D1701,,GH014,D17170,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180101,D,TRAD.COUNL. VE-DEME,D1801,,GH014,D18010,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180102,D,E.P. PRIM. SCH. DEME,D1801,,GH014,D18010,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180103,D,E.P. PRIM. SCH. AGBOME,D1801,,GH014,D18010,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180104,D,E.P. PRIM. SCH. HOEME,D1801,,GH014,D18010,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180105,D,L.A. JHS GBORDOME,D1801,,GH014,D18010,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180201,D,E.P. PRIM. SCH. GOLOKWATI(1),D1801,,GH014,D18020,6.9985761,0.4384458,6FR2XCXQ+C9P3,#
D180202,D,E.P. PRIM. SCH. GOLOKWATI(2),D1801,,GH014,D18020,6.9985761,0.4384458,6FR2XCXQ+C9P3,#
D180203,D,L.A. JHS GOLOKWATI(1),D1801,,GH014,D18020,6.9985761,0.4384458,6FR2XCXQ+C9P3,#
D180204,D,L.A. JHS GOLOKWATI(2),D1801,,GH014,D18020,6.9985761,0.4384458,6FR2XCXQ+C9P3,#
D180205,D,M.A. PRIM. SCH. WUDOME,D1801,,GH014,D18020,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180206,D,POST OFFICE - GOLOKWATI,D1801,,GH014,D18020,6.9985761,0.4384458,6FR2XCXQ+C9P3,#
D180301,D,E.P. PRIM. SCH. KOLOENU(1),D1801,,GH014,D18030,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180302,D,E.P. PRIM. SCH. KOLOENU(2),D1801,,GH014,D18030,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180303,D,E.P. JHS KOLOENU(1),D1801,,GH014,D18030,7.0445073,0.4304713,6FV22CVJ+R556,#
D180304,D,E.P. JHS KOLOENU(2),D1801,,GH014,D18030,7.0445073,0.4304713,6FV22CVJ+R556,#
D180305,D,A.M.E. ZION SCH. DAFOR,D1801,,GH014,D18030,6.966998,0.5004624,6FR2XG82+Q5WX,#
D180306,D,E.P. PRIM. SCH HOVE,D1801,,GH014,D18030,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180307,D,TEMP. BOOTH ANDOKPUTIVE,D1801,,GH014,D18030,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180401,D,L.A. JHS AGBONYRA,D1801,,GH014,D18040,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180402,D,R.C. UPER PRIM DATEM,D1801,,GH014,D18040,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180403,D,R.C. LOWER PRIM. SCH. DALEKPEDZI,D1801,,GH014,D18040,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180501,D,R.C. CHAPEL DAFORNU,D1801,,GH014,D18050,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180502,D,HOME SCIENCE CENTRE SOBA,D1801,,GH014,D18050,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180503,D,E.P PRIM. SCH. WOTE,D1801,,GH014,D18050,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180504,D,WORLD MISS. APOST. TORGANU,D1801,,GH014,D18050,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180601,D,L.A. PRIM. SCH. TEIKROM,D1801,,GH014,D18060,6.7557117,0.3596697,6FR2Q945+7VMF,#
D180701,D,E.P. JHS LEKELBI DUGA(1),D1801,,GH014,D18070,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D180702,D,E.P. JHS LEKELBI DUGA(2),D1801,,GH014,D18070,6.9598,0.4985,6FR2XF5X+WCC2,#
D180703,D,E.P. PRIM. SCH. DUGA,D1801,,GH014,D18070,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180801,D,L.A. PRIM. SCH. KAME,D1801,,GH014,D18080,6.7557117,0.3596697,6FR2Q945+7VMF,#
D180802,D,L.A. PRIM. SCH. DAFOR,D1801,,GH014,D18080,6.966998,0.5004624,6FR2XG82+Q5WX,#
D180901,D,E.P. PRIM. SCH. AGBESIA,D1801,,GH014,D18090,6.7544156,0.359618,6FR2Q935+QR9Q,#
D180902,D,L.A. PRIM. SCH. FIAFE,D1801,,GH014,D18090,6.7557117,0.3596697,6FR2Q945+7VMF,#
D180903,D,L.A. PRIM. SCH.. WOBEY,D1801,,GH014,D18090,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181001,D,L.A. PRIM. SCH. ALAKPETI (1),D1801,,GH014,D18100,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181002,D,L.A. PRIM. SCH. ALAKPETI(2),D1801,,GH014,D18100,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181003,D,L.A. JHS ALAKPETI,D1801,,GH014,D18100,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181004,D,R.C. PRIM. SCH. ADZAKOE,D1801,,GH014,D18100,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181005,D,R.C. PRIM. SCH. CHAPEL VUINTA,D1801,,GH014,D18100,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181006,D,L.A. PRIM. SCH. AKUSAME,D1801,,GH014,D18100,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181007,D,HORGLIKOPE,D1801,,GH014,D18100,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181101,D,E P PRIM SCH KLIKPO,D1801,,GH014,D18110,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181102,D,E P PRIM SCH TOTA (1),D1801,,GH014,D18110,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181103,D,E P PRIM SCH TOTA (2),D1801,,GH014,D18110,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181104,D,L A PRIM SCH ABAYEME,D1801,,GH014,D18110,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181105,D,L A PRIM SCH DZUFI,D1801,,GH014,D18110,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181201,D,R.C. PRIM. SCH. TAFI ATOME,D1801,,GH014,D18120,6.9039899,0.3848414,6FR2W93M+HWWH,#
D181202,D,TEMPORARY BOOTH KONDA,D1801,,GH014,D18120,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181203,D,L.A. PRIM. SCH. ABUIFE,D1801,,GH014,D18120,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181301,D,L.A. JHS - TAFI MADOR,D1801,,GH014,D18130,6.9060015,0.38543,6FR2W94P+C535,#
D181302,D,E.P. PRIM. SCH. TAFI AGOME,D1801,,GH014,D18130,7.0496634,0.4125181,6FV22CX7+V26G,#
D181401,D,HEALTH CARE CENTER HAVE AKLEME (1),D1801,,GH014,D18140,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181402,D,HEALTH CARE CENTER HAVE AKLEME (2),D1801,,GH014,D18140,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181403,D,KINDERGATEN HAVE AGOME,D1801,,GH014,D18140,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181501,D,E.P. PRIM. SCH. HAVE ETOE(1),D1801,,GH014,D18150,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181502,D,E.P. PRIM. SCH. HAVE ETOE(2),D1801,,GH014,D18150,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181503,D,M.A. PRIM. SCH. HAVE ETOE(1),D1801,,GH014,D18150,6.7559588,0.3595372,6FR2Q945+9RM6,#
D181504,D,M.A. PRIM. SCH. HAVE ETOE(2),D1801,,GH014,D18150,6.7559588,0.3595372,6FR2Q945+9RM6,#
D181505,D,R.C. PRIM. SCH. HAVE ETOE,D1801,,GH014,D18150,6.7559588,0.3595372,6FR2Q945+9RM6,#
D181506,D,D.A PRIM SCH HAVE AVEYOYOE,D1801,,GH014,D18150,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181601,D,L.A. PRIM. SCH. HAVE ALAVANYO,D1801,,GH014,D18160,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181602,D,GHANA PRESB. PRIM. ANDO NO. 1,D1801,,GH014,D18160,6.8215696,0.3583606,6FR2R9C5+J8HP,#
D181603,D,E.P. PRIM. SCH. ANDO NO II,D1801,,GH014,D18160,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181604,D,L.A. PRIM. SCH. ADZEKOFE,D1801,,GH014,D18160,6.7557117,0.3596697,6FR2Q945+7VMF,#
D181701,D,E.P. PRIM. SCH. - NYAGBO ODUMASE,D1801,,GH014,D18170,6.798545,0.3719305,6FR2Q9XC+CQ7X,#
D181702,D,TEMPORARY BOOTH ANYIGBE,D1801,,GH014,D18170,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181703,D,E.P. PRIM. SCH. GAGBEFE,D1801,,GH014,D18170,6.816667,0.366667,6FR2R988+MM7M,#
D181704,D,"EMLI BAZEH, NYAGBO ODUMASE",D1801,,GH014,D18170,6.798545,0.3719305,6FR2Q9XC+CQ7X,#
D181801,D,"E.P. PRIM. SCH, SROE",D1801,,GH014,D18180,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181802,D,"R.C. PRIM. SCH, KONDA",D1801,,GH014,D18180,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
D181803,D,"E.P. PRIM. SCH, FIAFE",D1801,,GH014,D18180,6.7544156,0.359618,6FR2Q935+QR9Q,#
D181901,D,"LA JHS, OLD KPEVE",D1801,,GH014,D18190,6.683749,0.3336614,6FR2M8MM+FFVR,#
D181902,D,"TEMP BOOTH, KPEVE TORNU",D1801,,GH014,D18190,6.6867609,0.2971059,6FR2M7PW+PR5F,#
D181903,D,"L A PRIMARY SCHOOL, ADIGBOKOFE",D1801,,GH014,D18190,6.7557117,0.3596697,6FR2Q945+7VMF,#
D182001,D,"E.P. PRIMARY SCHOOL, GOVIEFE TODZI(1)",D1801,,GH014,D18200,6.7544156,0.359618,6FR2Q935+QR9Q,#
D182002,D,"E.P. PRIMARY SCHOOL, GOVIEFE TODZI(2)",D1801,,GH014,D18200,6.7544156,0.359618,6FR2Q935+QR9Q,#
D182003,D,"E.P. PRIMARY SCHOOL, KOWU",D1801,,GH014,D18200,6.7544156,0.359618,6FR2Q935+QR9Q,#
D182004,D,"L.A. JHS, AGORDOME",D1801,,GH014,D18200,5.949863,0.6287076,6FQ2WJXH+WFWG,#
D182005,D,E.P CHURCH. GOVIEFE DUDOME,D1801,,GH014,D18200,6.9997356,0.43723,6FR2XCXP+VVXF,#
D182101,D,"E.P. PRIMARY SCHOOL, WOADZE",D1801,,GH014,D18210,6.7544156,0.359618,6FR2Q935+QR9Q,#
D182102,D,"T.B. XORSEKOFE, WOADZE TORNU",D1801,,GH014,D18210,6.6867609,0.2971059,6FR2M7PW+PR5F,#
D182201,D,"E.P. PRIMARY SCHOOL, AGATE(1)",D1801,,GH014,D18220,6.7544156,0.359618,6FR2Q935+QR9Q,#
D182202,D,"E.P. PRIMARY SCHOOL, AGATE(2)",D1801,,GH014,D18220,6.7544156,0.359618,6FR2Q935+QR9Q,#
D182203,D,"DAY CARE CENTRE, AGATE",D1801,,GH014,D18220,6.9421896,0.4313729,6FR2WCRJ+VGHH,#
A010101,A,METH JSS WORKSHOP BLK HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010102,A,METH NURSERY BLK  HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010103,A,PEACE INTERNATIONAL PRIM SCH COMBODIA HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010104,A,METH JSS BLK A HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010105,A,OPOSITE GCB HALF-ASSINI,A0101,,GH015,A01010,5.0496034,-2.8779476,6CQV24XC+RRV4,#
A010106,A,METH PRIM A HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010107,A,NREDA/SHIDO SQUARE. HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010108,A,METH PRIM BLK B HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010109,A,E. EKPALE'S SQUARE. HALF-ASSINI,A0101,,GH015,A01010,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010110,A,WHAJAH'S SQUARE.HALF-ASSINI,A0101,,GH015,A01011,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010111,A,ARVO'S SQUARE HALF-ASSINI,A0101,,GH015,A01011,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010112,A,P.TOBENLE'S SQUARE. HALF-ASSINI,A0101,,GH015,A01011,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010201,A,R/C JSS BLK A HALF-ASSINI,A0101,,GH015,A01020,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010202,A,NANA AYEBIE AMIHERE PRIM SCH HALF-ASSINI,A0101,,GH015,A01020,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010203,A,CHRIST THE KING PREP. HALF-ASSINI,A0101,,GH015,A01020,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010204,A,SDA CHURCH HALF-ASSINI,A0101,,GH015,A01020,5.0580988,-2.8824273,6CQV3459+62PV,#
A010301,A,NZEMA MAANLE PREP SCH. HALF-ASSINI. 1,A0101,,GH015,A01030,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010302,A,NZEMA MAANLE PREP SCH. HALF-ASSINI. 2,A0101,,GH015,A01030,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010303,A,NZEMA MAANLE N'SERY BLK B HALF-ASSINI,A0101,,GH015,A01030,5.0509113,-2.8801585,6CQV3429+9W8H,#
A010304,A,PUBLIC SQUARE ASUKOLO,A0101,,GH015,A01030,5.1793713,-2.6586401,6CQV58HR+PGXW,#
A010305,A,OLD JOMORO DIST. ASSEMBLY HALL. HALF-ASSINI. 1,A0101,,GH015,A01030,5.0549343,-2.8938232,6CQV3434+XFF8,#
